"","GC=F.Open","GC=F.High","GC=F.Low","GC=F.Close","GC=F.Volume","GC=F.Adjusted"
"343",1265.09997558594,1267.40002441406,1258.69995117188,1263.90002441406,23,1263.90002441406
"344",1266.90002441406,1279.19995117188,1266.90002441406,1274.59997558594,50,1274.59997558594
"345",1267,1281.19995117188,1264,1270.30004882812,101,1270.30004882812
"346",1271.40002441406,1275.69995117188,1264.59997558594,1271.90002441406,66,1271.90002441406
"347",1272.80004882812,1287.80004882812,1272.80004882812,1273.40002441406,44,1273.40002441406
"348",1272.5,1281.59997558594,1270.80004882812,1276.19995117188,16,1276.19995117188
"349",1276.40002441406,1276.40002441406,1256.80004882812,1273.69995117188,17,1273.69995117188
"350",1248,1255.5,1247.5,1254.19995117188,69,1254.19995117188
"351",1256.59997558594,1256.59997558594,1252.40002441406,1252.40002441406,44,1252.40002441406
"352",1251.59997558594,1251.59997558594,1247.5,1251.09997558594,56,1251.09997558594
"353",1240,1240,1228.19995117188,1228.90002441406,20,1228.90002441406
"354",1219.30004882812,1223.5,1218.59997558594,1223.5,5,1223.5
"355",1232.59997558594,1232.59997558594,1220.09997558594,1220.09997558594,199778,1220.09997558594
"356",1220.30004882812,1223.19995117188,1206.40002441406,1213.80004882812,63739,1213.80004882812
"357",1212.5,1217.59997558594,1199,1214.80004882812,6432,1214.80004882812
"358",1215.69995117188,1219.80004882812,1205.40002441406,1211.90002441406,2717,1211.90002441406
"359",1212.40002441406,1217,1209.59997558594,1209.80004882812,1627,1209.80004882812
"360",1209.09997558594,1244.5,1206.40002441406,1240.09997558594,1622,1240.09997558594
"361",1244.40002441406,1247.30004882812,1240,1244.59997558594,1135,1244.59997558594
"362",1244,1244.90002441406,1236.5,1244.40002441406,281,1244.40002441406
"363",1247.59997558594,1264,1247.30004882812,1259.80004882812,406,1259.80004882812
"364",1262.5,1271.40002441406,1258.09997558594,1270.19995117188,381,1270.19995117188
"365",1267.59997558594,1278,1265.30004882812,1273.40002441406,397,1273.40002441406
"366",1276.19995117188,1287.30004882812,1273,1284.40002441406,328,1284.40002441406
"367",1281.80004882812,1289.69995117188,1277.80004882812,1285.59997558594,554,1285.59997558594
"368",1284.59997558594,1296.19995117188,1278.80004882812,1285.80004882812,162,1285.80004882812
"369",1296.30004882812,1316.40002441406,1281.09997558594,1296.09997558594,251,1296.09997558594
"370",1280.30004882812,1300.09997558594,1280.30004882812,1292.5,129,1292.5
"371",1288.90002441406,1291.19995117188,1280.30004882812,1290,153,1290
"372",1293.90002441406,1293.90002441406,1266.30004882812,1270.5,134,1270.5
"373",1267,1269.19995117188,1264.90002441406,1268,53,1268
"374",1263.40002441406,1270.5,1255.19995117188,1261.19995117188,218,1261.19995117188
"375",1253.69995117188,1355.59997558594,1253.69995117188,1320,694,1320
"376",1330,1331.69995117188,1320,1322.5,92,1322.5
"377",1314.80004882812,1315.59997558594,1314.09997558594,1315.30004882812,1072,1315.30004882812
"378",1311.59997558594,1327.40002441406,1311.59997558594,1323.90002441406,414,1323.90002441406
"379",1315.80004882812,1323.5,1314.5,1318.40002441406,560,1318.40002441406
"380",1324.5,1344.19995117188,1321.90002441406,1336.69995117188,137,1336.69995117188
"381",1342.19995117188,1356.80004882812,1339.69995117188,1356.40002441406,90,1356.40002441406
"382",1359,1374.90002441406,1359,1364.90002441406,130,1364.90002441406
"383",1366.80004882812,1368.59997558594,1350.5,1360.09997558594,207,1360.09997558594
"384",1361.30004882812,1365.80004882812,1335,1356.59997558594,249,1356.59997558594
"385",1371.69995117188,1371.80004882812,1353,1355,26,1355
"386",1353.59997558594,1356,1330.30004882812,1334.09997558594,252,1334.09997558594
"387",1341.5,1342.40002441406,1336.69995117188,1342.40002441406,7,1342.40002441406
"388",1341.40002441406,1341.40002441406,1322.69995117188,1331.30004882812,20,1331.30004882812
"389",1333.69995117188,1333.69995117188,1322.90002441406,1326.5,52,1326.5
"390",1327.5,1335,1326.19995117188,1328.40002441406,54,1328.40002441406
"391",1328.5,1333.19995117188,1326.40002441406,1331.5,322,1331.5
"392",1331,1337.5,1315.5,1318.80004882812,751,1318.80004882812
"393",1312.80004882812,1330.5,1312.80004882812,1330.5,318,1330.5
"394",1330.69995117188,1330.69995117188,1320.40002441406,1323.09997558594,55,1323.09997558594
"395",1315.69995117188,1319.30004882812,1313.80004882812,1319.30004882812,548,1319.30004882812
"396",1315.19995117188,1320.69995117188,1315.19995117188,1320.69995117188,63,1320.69995117188
"397",1326,1326.59997558594,1326,1326.59997558594,215388,1326.59997558594
"398",1339.5,1344.30004882812,1330.09997558594,1332.30004882812,56908,1332.30004882812
"399",1333.19995117188,1353.30004882812,1325.80004882812,1349,6076,1349
"400",1348.80004882812,1353.5,1345.59997558594,1351.40002441406,1257,1351.40002441406
"401",1352.09997558594,1366,1346.59997558594,1364.40002441406,2941,1364.40002441406
"402",1362.40002441406,1364.69995117188,1353.30004882812,1356.09997558594,715,1356.09997558594
"403",1354.40002441406,1361.59997558594,1347,1358.80004882812,381,1358.80004882812
"404",1357.59997558594,1360.80004882812,1333.69995117188,1336.40002441406,1107,1336.40002441406
"405",1330,1335.40002441406,1327.80004882812,1333.40002441406,587,1333.40002441406
"406",1331.80004882812,1339.40002441406,1328.5,1339,620,1339
"407",1344.80004882812,1354.19995117188,1344.30004882812,1344.30004882812,110,1344.30004882812
"408",1341.59997558594,1350.40002441406,1334.80004882812,1342.5,666,1342.5
"409",1336.80004882812,1351.80004882812,1333.19995117188,1335.80004882812,113,1335.80004882812
"410",1336.5,1340.59997558594,1333.59997558594,1340.30004882812,62,1340.30004882812
"411",1342.19995117188,1355,1341,1350.5,338,1350.5
"412",1345.5,1347.30004882812,1338.59997558594,1342.69995117188,135,1342.69995117188
"413",1351.30004882812,1354.40002441406,1348.19995117188,1351.19995117188,140,1351.19995117188
"414",1350.09997558594,1350.09997558594,1338.59997558594,1340.40002441406,197,1340.40002441406
"415",1334.40002441406,1337.69995117188,1333.30004882812,1337.69995117188,117,1337.69995117188
"416",1337,1341.19995117188,1334.30004882812,1340.59997558594,551,1340.59997558594
"417",1337.19995117188,1337.19995117188,1322.90002441406,1324.40002441406,262,1324.40002441406
"418",1321.40002441406,1324,1317,1320.09997558594,58,1320.09997558594
"419",1323.80004882812,1340.5,1320.09997558594,1321.5,141,1321.5
"420",1315,1323,1315,1322.90002441406,437,1322.90002441406
"421",1322,1322.09997558594,1308,1311.69995117188,705,1311.69995117188
"422",1310.30004882812,1313.69995117188,1306.30004882812,1306.90002441406,214,1306.90002441406
"423",1305.30004882812,1313.09997558594,1301.5,1312.19995117188,225,1312.19995117188
"424",1309.59997558594,1326.69995117188,1309.19995117188,1322.09997558594,55,1322.09997558594
"425",1323.30004882812,1349.40002441406,1323.19995117188,1349.40002441406,46,1349.40002441406
"426",1348.40002441406,1350.5,1343.90002441406,1344.30004882812,14,1344.30004882812
"427",1344.80004882812,1345.40002441406,1335.69995117188,1336.80004882812,30,1336.80004882812
"428",1338.5,1338.5,1328,1330.09997558594,35,1330.09997558594
"429",1327,1329.30004882812,1319.90002441406,1321,177,1321
"430",1324.59997558594,1324.59997558594,1315,1319,79,1319
"431",1319.19995117188,1322.30004882812,1319.19995117188,1321.5,73,1321.5
"432",1320.69995117188,1320.69995117188,1310.80004882812,1313.5,37,1313.5
"433",1312.19995117188,1312.59997558594,1305.80004882812,1305.80004882812,4,1305.80004882812
"434",1313.5,1313.5,1313.5,1313.5,20,1313.5
"435",1313.69995117188,1313.69995117188,1313.69995117188,1313.69995117188,97,1313.69995117188
"436",1326.30004882812,1326.90002441406,1324,1326.90002441406,76,1326.90002441406
"437",1338.59997558594,1340.40002441406,1338.19995117188,1340.40002441406,23,1340.40002441406
"438",1337.19995117188,1337.19995117188,1337.19995117188,1337.19995117188,40,1337.19995117188
"439",1335.19995117188,1341.80004882812,1335.19995117188,1339.69995117188,24,1339.69995117188
"440",1328,1328.69995117188,1325.90002441406,1325.90002441406,48,1325.90002441406
"441",1319.40002441406,1319.40002441406,1319.40002441406,1319.40002441406,10551,1319.40002441406
"442",1321.19995117188,1325,1314.69995117188,1321.69995117188,6108,1321.69995117188
"443",1320.59997558594,1327.69995117188,1312.90002441406,1313.30004882812,868,1313.30004882812
"444",1313.5,1316.80004882812,1308.19995117188,1309,299,1309
"445",1307.59997558594,1310.19995117188,1266.30004882812,1266.30004882812,1893,1266.30004882812
"446",1272.09997558594,1274,1261.30004882812,1265.19995117188,246,1265.19995117188
"447",1265.30004882812,1265.30004882812,1249.80004882812,1249.80004882812,114,1249.80004882812
"448",1253.90002441406,1263.59997558594,1248.90002441406,1248.90002441406,169,1248.90002441406
"449",1258.90002441406,1258.90002441406,1253,1253,26,1253
"450",1251.69995117188,1254,1251.09997558594,1251.09997558594,127,1251.09997558594
"451",1258.69995117188,1259,1255,1255,315,1255
"452",1253.90002441406,1253.90002441406,1250.59997558594,1253.09997558594,311,1253.09997558594
"453",1249.90002441406,1255,1249.90002441406,1254.40002441406,41,1254.40002441406
"454",1260.90002441406,1261.69995117188,1260.80004882812,1260.80004882812,11,1260.80004882812
"455",1262.90002441406,1271.5,1262.90002441406,1267.90002441406,219,1267.90002441406
"456",1270,1270.5,1265.5,1265.59997558594,415,1265.59997558594
"457",1265.90002441406,1265.90002441406,1265.90002441406,1265.90002441406,224,1265.90002441406
"458",1269.19995117188,1269.19995117188,1261.80004882812,1262,42,1262
"459",1264.09997558594,1274.09997558594,1264.09997558594,1271.90002441406,61,1271.90002441406
"460",1274,1274,1264.80004882812,1264.80004882812,279,1264.80004882812
"461",1269.40002441406,1269.40002441406,1267.90002441406,1267.90002441406,338,1267.90002441406
"462",1270.30004882812,1281.5,1262,1275.5,560,1275.5
"463",1276.59997558594,1276.59997558594,1271.5,1271.5,58,1271.5
"464",1279.30004882812,1290.69995117188,1279,1286.40002441406,49,1286.40002441406
"465",1288.30004882812,1307,1288.30004882812,1306.80004882812,30,1306.80004882812
"466",1296.40002441406,1303.09997558594,1287.30004882812,1302.09997558594,73,1302.09997558594
"467",1300,1303.30004882812,1296.69995117188,1303.30004882812,11,1303.30004882812
"468",1292,1294.5,1278.30004882812,1278.30004882812,34,1278.30004882812
"469",1284.09997558594,1289.40002441406,1273.19995117188,1273.40002441406,50,1273.40002441406
"470",1272.19995117188,1318.59997558594,1270,1272.59997558594,108,1272.59997558594
"471",1274.40002441406,1287.5,1253.30004882812,1265.5,63,1265.5
"472",1227.80004882812,1229.5,1210.40002441406,1221.19995117188,216,1221.19995117188
"473",1224.30004882812,1226,1222.5,1224,20,1224
"474",1229.30004882812,1229.30004882812,1223,1223.40002441406,66,1223.40002441406
"475",1224.59997558594,1225,1211,1216.5,1139,1216.5
"476",1211.90002441406,1211.90002441406,1207.19995117188,1208.5,607,1208.5
"477",1209.59997558594,1209.59997558594,1209.59997558594,1209.59997558594,19,1209.59997558594
"478",1210.40002441406,1211.09997558594,1207.59997558594,1211,19,1211
"479",1212.80004882812,1213.80004882812,1186.80004882812,1189.09997558594,309,1189.09997558594
"480",1177,1189.30004882812,1177,1178.19995117188,14,1178.19995117188
"481",1188,1190.59997558594,1188,1190.59997558594,189914,1190.59997558594
"482",1193.19995117188,1194.80004882812,1179.40002441406,1187.90002441406,42124,1187.90002441406
"483",1187.09997558594,1193.30004882812,1167.90002441406,1170.80004882812,7158,1170.80004882812
"484",1172.69995117188,1174.59997558594,1160,1166.90002441406,1588,1166.90002441406
"485",1172.30004882812,1177.30004882812,1166.40002441406,1175.09997558594,1521,1175.09997558594
"486",1181.80004882812,1186.69995117188,1157,1174,358,1174
"487",1170.90002441406,1174.5,1167.09997558594,1167.59997558594,652,1167.59997558594
"488",1167.69995117188,1178.5,1166.40002441406,1175,182,1175
"489",1173.80004882812,1177.80004882812,1169.09997558594,1169.80004882812,322,1169.80004882812
"490",1166.59997558594,1168.80004882812,1156,1159.40002441406,365,1159.40002441406
"491",1158.30004882812,1163.90002441406,1153,1163.5,331,1163.5
"492",1163.5,1164,1155.40002441406,1156.69995117188,637,1156.69995117188
"493",1159.80004882812,1164,1142,1161.30004882812,487,1161.30004882812
"494",1139.80004882812,1143.30004882812,1123.90002441406,1127.80004882812,244,1127.80004882812
"495",1126.90002441406,1140.90002441406,1126.90002441406,1135.30004882812,146,1135.30004882812
"496",1139.40002441406,1140.69995117188,1137.90002441406,1140.5,249,1140.5
"497",1133.5,1133.5,1126.5,1131.5,46,1131.5
"498",1136.09997558594,1136.09997558594,1130,1131.09997558594,50,1131.09997558594
"499",1131.19995117188,1132.80004882812,1128.30004882812,1128.80004882812,104,1128.80004882812
"500",1130.90002441406,1132.80004882812,1130.30004882812,1131.90002441406,70,1131.90002441406
"501",1134.30004882812,1142.19995117188,1134.30004882812,1137.30004882812,84,1137.30004882812
"502",1141.19995117188,1141.19995117188,1138,1139.40002441406,1570,1139.40002441406
"503",1143.80004882812,1158.80004882812,1143.59997558594,1156.40002441406,950,1156.40002441406
"504",1162,1162,1150,1150,16,1150
"505",1155.19995117188,1160.80004882812,1146.5,1160.40002441406,52,1160.40002441406
"506",1156.30004882812,1165,1156.30004882812,1163.80004882812,36,1163.80004882812
"507",1172,1183.30004882812,1171.5,1179.69995117188,500,1179.69995117188
"508",1176.5,1176.5,1171.90002441406,1171.90002441406,16,1171.90002441406
"509",1173.90002441406,1183.59997558594,1173,1183.5,62,1183.5
"510",1184.30004882812,1188.90002441406,1182.30004882812,1184.19995117188,8,1184.19995117188
"511",1187.5,1197,1176.5,1195.59997558594,20,1195.59997558594
"512",1192.69995117188,1204.30004882812,1192.30004882812,1198.90002441406,110,1198.90002441406
"513",1195.69995117188,1196,1187.69995117188,1195.30004882812,65,1195.30004882812
"514",1205.5,1214.59997558594,1200.80004882812,1212,79,1212
"515",1213.59997558594,1214.69995117188,1203.09997558594,1211.30004882812,114,1211.30004882812
"516",1200.5,1204,1195.80004882812,1200.90002441406,26,1200.90002441406
"517",1202.80004882812,1212.09997558594,1202.80004882812,1204.30004882812,38,1204.30004882812
"518",1212,1215,1210,1215,16,1215
"519",1219,1219,1207.69995117188,1210.30004882812,24,1210.30004882812
"520",1202,1202.80004882812,1194.90002441406,1197.30004882812,403,1197.30004882812
"521",1199.69995117188,1199.69995117188,1185.59997558594,1189.5,19,1189.5
"522",1187.90002441406,1188.30004882812,1187.90002441406,1188.09997558594,234352,1188.09997558594
"523",1191.69995117188,1198.5,1187.09997558594,1193.19995117188,50503,1193.19995117188
"524",1194.90002441406,1214.69995117188,1193.5,1208.59997558594,3212,1208.59997558594
"525",1211.90002441406,1211.90002441406,1197.90002441406,1205.59997558594,1145,1205.59997558594
"526",1209.69995117188,1224.19995117188,1208.90002441406,1216.69995117188,1512,1216.69995117188
"527",1214.90002441406,1220.59997558594,1206.19995117188,1218.5,865,1218.5
"528",1221.90002441406,1235.40002441406,1218.5,1230,908,1230
"529",1234.19995117188,1236.19995117188,1228.5,1234.19995117188,1177,1234.19995117188
"530",1232.09997558594,1243.90002441406,1231,1237.59997558594,288,1237.59997558594
"531",1239.40002441406,1243.5,1226.90002441406,1235.09997558594,885,1235.09997558594
"532",1227.59997558594,1234.40002441406,1221.5,1234.40002441406,391,1234.40002441406
"533",1230.5,1231.09997558594,1219,1224.40002441406,398,1224.40002441406
"534",1225.90002441406,1233.5,1222.09997558594,1223.90002441406,159,1223.90002441406
"535",1225.5,1231.69995117188,1217.30004882812,1231.69995117188,175,1231.69995117188
"536",1234.5,1240.69995117188,1233.19995117188,1240,87,1240
"537",1240.69995117188,1241.19995117188,1234.80004882812,1237.59997558594,301,1237.59997558594
"538",1237.30004882812,1237.5,1228.09997558594,1237.5,119,1237.5
"539",1236.09997558594,1238.59997558594,1231.80004882812,1232,36,1232
"540",1236.09997558594,1250.30004882812,1236.09997558594,1250.19995117188,112,1250.19995117188
"541",1250,1258.80004882812,1250,1256.90002441406,1264,1256.90002441406
"542",1254.69995117188,1263.09997558594,1250.40002441406,1257.40002441406,544,1257.40002441406
"543",1253.59997558594,1257.30004882812,1247.19995117188,1252.59997558594,721,1252.59997558594
"544",1247.80004882812,1248.90002441406,1236.90002441406,1248.90002441406,138,1248.90002441406
"545",1247.19995117188,1247.59997558594,1230.69995117188,1231.90002441406,79,1231.90002441406
"546",1231.69995117188,1235.19995117188,1222.90002441406,1225.5,121,1225.5
"547",1235.19995117188,1235.19995117188,1224.5,1224.5,29,1224.5
"548",1224.30004882812,1225.40002441406,1213.69995117188,1215.09997558594,53,1215.09997558594
"549",1212.19995117188,1212.19995117188,1206.69995117188,1208.5,24,1208.5
"550",1204.5,1205.59997558594,1202.30004882812,1202.40002441406,37,1202.40002441406
"551",1196.19995117188,1203.30004882812,1196.19995117188,1200.69995117188,3,1200.69995117188
"552",1206.19995117188,1210,1202.30004882812,1202.40002441406,35,1202.40002441406
"553",1203.09997558594,1205.90002441406,1196.80004882812,1201.90002441406,22,1201.90002441406
"554",1198.19995117188,1221.19995117188,1197.69995117188,1200.09997558594,36,1200.09997558594
