"","LUXU.PA.Open","LUXU.PA.High","LUXU.PA.Low","LUXU.PA.Close","LUXU.PA.Volume","LUXU.PA.Adjusted"
"512",97.2570037841797,97.2570037841797,97.2570037841797,97.2570037841797,0,97.2570037841797
"513",97.4690017700195,97.4690017700195,97.4690017700195,97.4690017700195,0,97.4690017700195
"514",97.0978012084961,97.0978012084961,97.0978012084961,97.0978012084961,0,97.0978012084961
"515",98.1255035400391,98.1255035400391,98.1255035400391,98.1255035400391,0,98.1255035400391
"516",98.529296875,98.529296875,98.529296875,98.529296875,0,98.529296875
"517",98.7368011474609,98.7368011474609,98.7368011474609,98.7368011474609,0,98.7368011474609
"518",98.7017974853516,98.7017974853516,98.7017974853516,98.7017974853516,0,98.7017974853516
"519",99.5046997070312,99.5046997070312,99.5046997070312,99.5046997070312,0,99.5046997070312
"520",99.2255020141602,99.2255020141602,99.2255020141602,99.2255020141602,0,99.2255020141602
"521",100.172302246094,100.172302246094,100.172302246094,100.172302246094,0,100.172302246094
"522",100.669700622559,100.669700622559,100.669700622559,100.669700622559,0,100.669700622559
"523",100.287002563477,100.287002563477,100.287002563477,100.287002563477,0,100.287002563477
"524",100.725799560547,100.725799560547,100.725799560547,100.725799560547,0,100.725799560547
"525",101.054901123047,101.054901123047,101.054901123047,101.054901123047,0,101.054901123047
"526",100.72550201416,100.72550201416,100.72550201416,100.72550201416,0,100.72550201416
"527",101.10230255127,101.10230255127,101.10230255127,101.10230255127,0,101.10230255127
"528",101.565902709961,101.565902709961,101.565902709961,101.565902709961,0,101.565902709961
"529",102.445602416992,102.445602416992,102.445602416992,102.445602416992,0,102.445602416992
"530",103.377098083496,103.377098083496,103.377098083496,103.377098083496,0,103.377098083496
"531",102.938102722168,102.938102722168,102.938102722168,102.938102722168,0,102.938102722168
"532",102.495697021484,102.495697021484,102.495697021484,102.495697021484,0,102.495697021484
"533",101.581703186035,101.581703186035,101.581703186035,101.581703186035,0,101.581703186035
"534",101.856002807617,101.856002807617,101.856002807617,101.856002807617,0,101.856002807617
"535",101.397796630859,101.397796630859,101.397796630859,101.397796630859,0,101.397796630859
"536",101.116203308105,101.116203308105,101.116203308105,101.116203308105,0,101.116203308105
"537",101.047897338867,101.047897338867,101.047897338867,101.047897338867,0,101.047897338867
"538",100.372802734375,100.372802734375,100.372802734375,100.372802734375,0,100.372802734375
"539",99.8859024047852,99.8859024047852,99.8859024047852,99.8859024047852,0,99.8859024047852
"540",100.258903503418,100.258903503418,100.258903503418,100.258903503418,0,100.258903503418
"541",101.020698547363,101.020698547363,101.020698547363,101.020698547363,0,101.020698547363
"542",101.295799255371,101.295799255371,101.295799255371,101.295799255371,0,101.295799255371
"543",101.984596252441,101.984596252441,101.984596252441,101.984596252441,0,101.984596252441
"544",101.996597290039,101.996597290039,101.996597290039,101.996597290039,0,101.996597290039
"545",102.144096374512,102.144096374512,102.144096374512,102.144096374512,0,102.144096374512
"546",102.139701843262,102.139701843262,102.139701843262,102.139701843262,0,102.139701843262
"547",101.873596191406,101.873596191406,101.873596191406,101.873596191406,0,101.873596191406
"548",102.111099243164,102.111099243164,102.111099243164,102.111099243164,0,102.111099243164
"549",102.381103515625,102.381103515625,102.381103515625,102.381103515625,0,102.381103515625
"550",102.920799255371,102.920799255371,102.920799255371,102.920799255371,0,102.920799255371
"551",102.770500183105,102.770500183105,102.770500183105,102.770500183105,0,102.770500183105
"552",102.508598327637,102.508598327637,102.508598327637,102.508598327637,0,102.508598327637
"553",102.652801513672,102.652801513672,102.652801513672,102.652801513672,0,102.652801513672
"554",102.243797302246,102.243797302246,102.243797302246,102.243797302246,0,102.243797302246
"555",103.548400878906,103.548400878906,103.548400878906,103.548400878906,0,103.548400878906
"556",103.207496643066,103.207496643066,103.207496643066,103.207496643066,0,103.207496643066
"557",102.620796203613,102.620796203613,102.620796203613,102.620796203613,0,102.620796203613
"558",102.520896911621,102.520896911621,102.520896911621,102.520896911621,0,102.520896911621
"559",102.176696777344,102.176696777344,102.176696777344,102.176696777344,0,102.176696777344
"560",102.42440032959,102.42440032959,102.42440032959,102.42440032959,0,102.42440032959
"561",102.348197937012,102.348197937012,102.348197937012,102.348197937012,0,102.348197937012
"562",103.218696594238,103.218696594238,103.218696594238,103.218696594238,0,103.218696594238
"563",103.828903198242,103.828903198242,103.828903198242,103.828903198242,0,103.828903198242
"564",104.063201904297,104.063201904297,104.063201904297,104.063201904297,0,104.063201904297
"565",104.353500366211,104.353500366211,104.353500366211,104.353500366211,0,104.353500366211
"566",105.589302062988,105.589302062988,105.589302062988,105.589302062988,0,105.589302062988
"567",106.035003662109,106.035003662109,106.035003662109,106.035003662109,0,106.035003662109
"568",106.099197387695,106.099197387695,106.099197387695,106.099197387695,0,106.099197387695
"569",105.454498291016,105.454498291016,105.454498291016,105.454498291016,0,105.454498291016
"570",104.96199798584,104.96199798584,104.96199798584,104.96199798584,0,104.96199798584
"571",105.763801574707,105.763801574707,105.763801574707,105.763801574707,0,105.763801574707
"572",106.139701843262,106.139701843262,106.139701843262,106.139701843262,0,106.139701843262
"573",106.630401611328,106.630401611328,106.630401611328,106.630401611328,0,106.630401611328
"574",107.615997314453,107.615997314453,107.615997314453,107.615997314453,0,107.615997314453
"575",107.540901184082,107.540901184082,107.540901184082,107.540901184082,0,107.540901184082
"576",107.386901855469,107.386901855469,107.386901855469,107.386901855469,0,107.386901855469
"577",107.186500549316,107.186500549316,107.186500549316,107.186500549316,0,107.186500549316
"578",106.966003417969,106.966003417969,106.966003417969,106.966003417969,0,106.966003417969
"579",106.762298583984,106.762298583984,106.762298583984,106.762298583984,0,106.762298583984
"580",106.280403137207,106.280403137207,106.280403137207,106.280403137207,0,106.280403137207
"581",106.749702453613,106.749702453613,106.749702453613,106.749702453613,0,106.749702453613
"582",106.649200439453,106.649200439453,106.649200439453,106.649200439453,0,106.649200439453
"583",106.735000610352,106.735000610352,106.735000610352,106.735000610352,0,106.735000610352
"584",106.962501525879,106.962501525879,106.962501525879,106.962501525879,0,106.962501525879
"585",107.043296813965,107.043296813965,107.043296813965,107.043296813965,0,107.043296813965
"586",106.916900634766,106.916900634766,106.916900634766,106.916900634766,0,106.916900634766
"587",106.943702697754,106.943702697754,106.943702697754,106.943702697754,0,106.943702697754
"588",106.898803710938,106.898803710938,106.898803710938,106.898803710938,0,106.898803710938
"589",107.890998840332,107.890998840332,107.890998840332,107.890998840332,0,107.890998840332
"590",107.348999023438,107.348999023438,107.348999023438,107.348999023438,0,107.348999023438
"591",109.350601196289,109.350601196289,109.350601196289,109.350601196289,0,109.350601196289
"592",110.854797363281,110.854797363281,110.854797363281,110.854797363281,0,110.854797363281
"593",111.898696899414,111.898696899414,111.898696899414,111.898696899414,0,111.898696899414
"594",111.777603149414,111.777603149414,111.777603149414,111.777603149414,0,111.777603149414
"595",111.746398925781,111.746398925781,111.746398925781,111.746398925781,0,111.746398925781
"596",112.318901062012,112.318901062012,112.318901062012,112.318901062012,0,112.318901062012
"597",112.280601501465,112.280601501465,112.280601501465,112.280601501465,0,112.280601501465
"598",112.833999633789,112.833999633789,112.833999633789,112.833999633789,0,112.833999633789
"599",113.643402099609,113.643402099609,113.643402099609,113.643402099609,0,113.643402099609
"600",113.1708984375,113.1708984375,113.1708984375,113.1708984375,0,113.1708984375
"601",113.871200561523,113.871200561523,113.871200561523,113.871200561523,0,113.871200561523
"602",113.83080291748,113.83080291748,113.83080291748,113.83080291748,0,113.83080291748
"603",113.53980255127,113.53980255127,113.53980255127,113.53980255127,0,113.53980255127
"604",113.138999938965,113.138999938965,113.138999938965,113.138999938965,0,113.138999938965
"605",113.365997314453,113.365997314453,113.365997314453,113.365997314453,0,113.365997314453
"606",113.71549987793,113.71549987793,113.71549987793,113.71549987793,0,113.71549987793
"607",112.473098754883,112.473098754883,112.473098754883,112.473098754883,0,112.473098754883
"608",112.372100830078,112.372100830078,112.372100830078,112.372100830078,0,112.372100830078
"609",113.206298828125,113.206298828125,113.206298828125,113.206298828125,0,113.206298828125
"610",114.030197143555,114.030197143555,114.030197143555,114.030197143555,0,114.030197143555
"611",113.813201904297,113.813201904297,113.813201904297,113.813201904297,0,113.813201904297
"612",113.338600158691,113.338600158691,113.338600158691,113.338600158691,0,113.338600158691
"613",113.803703308105,113.803703308105,113.803703308105,113.803703308105,0,113.803703308105
"614",113.762298583984,113.762298583984,113.762298583984,113.762298583984,0,113.762298583984
"615",113.808403015137,113.808403015137,113.808403015137,113.808403015137,0,113.808403015137
"616",113.924896240234,113.924896240234,113.924896240234,113.924896240234,0,113.924896240234
"617",114.490898132324,114.490898132324,114.490898132324,114.490898132324,0,114.490898132324
"618",115.377899169922,115.377899169922,115.377899169922,115.377899169922,0,115.377899169922
"619",116.504898071289,116.504898071289,116.504898071289,116.504898071289,0,116.504898071289
"620",116.327201843262,116.327201843262,116.327201843262,116.327201843262,0,116.327201843262
"621",115.529197692871,115.529197692871,115.529197692871,115.529197692871,0,115.529197692871
"622",115.892303466797,115.892303466797,115.892303466797,115.892303466797,0,115.892303466797
"623",115.772102355957,115.772102355957,115.772102355957,115.772102355957,0,115.772102355957
"624",115.555999755859,115.555999755859,115.555999755859,115.555999755859,0,115.555999755859
"625",115.305297851562,115.305297851562,115.305297851562,115.305297851562,0,115.305297851562
"626",116.485801696777,116.485801696777,116.485801696777,116.485801696777,0,116.485801696777
"627",117.118896484375,117.118896484375,117.118896484375,117.118896484375,0,117.118896484375
"628",115.803199768066,115.803199768066,115.803199768066,115.803199768066,0,115.803199768066
"629",116.250999450684,116.250999450684,116.250999450684,116.250999450684,0,116.250999450684
"630",117.221496582031,117.221496582031,117.221496582031,117.221496582031,0,117.221496582031
"631",116.489303588867,116.489303588867,116.489303588867,116.489303588867,0,116.489303588867
"632",116.696601867676,116.696601867676,116.696601867676,116.696601867676,0,116.696601867676
"633",116.767196655273,116.767196655273,116.767196655273,116.767196655273,0,116.767196655273
"634",116.930297851562,116.930297851562,116.930297851562,116.930297851562,0,116.930297851562
"635",117.103897094727,117.103897094727,117.103897094727,117.103897094727,0,117.103897094727
"636",116.684997558594,116.684997558594,116.684997558594,116.684997558594,0,116.684997558594
"637",117.113899230957,117.113899230957,117.113899230957,117.113899230957,0,117.113899230957
"638",115.828598022461,115.828598022461,115.828598022461,115.828598022461,0,115.828598022461
"639",116.407997131348,116.407997131348,116.407997131348,116.407997131348,0,116.407997131348
"640",116.285797119141,116.285797119141,116.285797119141,116.285797119141,0,116.285797119141
"641",115.74649810791,115.74649810791,115.74649810791,115.74649810791,0,115.74649810791
"642",115.26139831543,115.26139831543,115.26139831543,115.26139831543,0,115.26139831543
"643",114.172302246094,114.172302246094,114.172302246094,114.172302246094,0,114.172302246094
"644",114.282897949219,114.282897949219,114.282897949219,114.282897949219,0,114.282897949219
"645",114.502403259277,114.502403259277,114.502403259277,114.502403259277,0,114.502403259277
"646",114.228897094727,114.228897094727,114.228897094727,114.228897094727,0,114.228897094727
"647",115.329200744629,115.329200744629,115.329200744629,115.329200744629,0,115.329200744629
"648",115.523101806641,115.523101806641,115.523101806641,115.523101806641,0,115.523101806641
"649",116.018203735352,116.018203735352,116.018203735352,116.018203735352,0,116.018203735352
"650",116.337303161621,116.337303161621,116.337303161621,116.337303161621,0,116.337303161621
"651",116.425300598145,116.425300598145,116.425300598145,116.425300598145,0,116.425300598145
"652",116.845703125,116.845703125,116.845703125,116.845703125,0,116.845703125
"653",117.763603210449,117.763603210449,117.763603210449,117.763603210449,0,117.763603210449
"654",117.451698303223,117.451698303223,117.451698303223,117.451698303223,0,117.451698303223
"655",117.045097351074,117.045097351074,117.045097351074,117.045097351074,0,117.045097351074
"656",117.493301391602,117.493301391602,117.493301391602,117.493301391602,0,117.493301391602
"657",117.066802978516,117.066802978516,117.066802978516,117.066802978516,0,117.066802978516
"658",117.755996704102,117.755996704102,117.755996704102,117.755996704102,0,117.755996704102
"659",117.849403381348,117.849403381348,117.849403381348,117.849403381348,0,117.849403381348
"660",117.730903625488,117.730903625488,117.730903625488,117.730903625488,0,117.730903625488
"661",118.487297058105,118.487297058105,118.487297058105,118.487297058105,0,118.487297058105
"662",118.352096557617,118.352096557617,118.352096557617,118.352096557617,0,118.352096557617
"663",119.327301025391,119.327301025391,119.327301025391,119.327301025391,0,119.327301025391
"664",119.903800964355,119.903800964355,119.903800964355,119.903800964355,0,119.903800964355
"665",120.260101318359,120.260101318359,120.260101318359,120.260101318359,0,120.260101318359
"666",120.44229888916,120.44229888916,120.44229888916,120.44229888916,0,120.44229888916
"667",119.904403686523,119.904403686523,119.904403686523,119.904403686523,0,119.904403686523
"668",118.898498535156,118.898498535156,118.898498535156,118.898498535156,0,118.898498535156
"669",118.475303649902,118.475303649902,118.475303649902,118.475303649902,0,118.475303649902
"670",119.823699951172,119.823699951172,119.823699951172,119.823699951172,0,119.823699951172
"671",119.202598571777,119.202598571777,119.202598571777,119.202598571777,0,119.202598571777
"672",119.885696411133,119.885696411133,119.885696411133,119.885696411133,0,119.885696411133
"673",119.250503540039,119.250503540039,119.250503540039,119.250503540039,0,119.250503540039
"674",118.409301757812,118.409301757812,118.409301757812,118.409301757812,0,118.409301757812
"675",118.396697998047,118.396697998047,118.396697998047,118.396697998047,0,118.396697998047
"676",118.96019744873,118.96019744873,118.96019744873,118.96019744873,0,118.96019744873
"677",118.906799316406,118.906799316406,118.906799316406,118.906799316406,0,118.906799316406
"678",119.491096496582,119.491096496582,119.491096496582,119.491096496582,0,119.491096496582
"679",119.891502380371,119.891502380371,119.891502380371,119.891502380371,0,119.891502380371
"680",119.937599182129,119.937599182129,119.937599182129,119.937599182129,0,119.937599182129
"681",119.800498962402,119.800498962402,119.800498962402,119.800498962402,0,119.800498962402
"682",119.886703491211,119.886703491211,119.886703491211,119.886703491211,0,119.886703491211
"683",120.585899353027,120.585899353027,120.585899353027,120.585899353027,0,120.585899353027
"684",121.484596252441,121.484596252441,121.484596252441,121.484596252441,0,121.484596252441
"685",121.352699279785,121.352699279785,121.352699279785,121.352699279785,0,121.352699279785
"686",121.008102416992,121.008102416992,121.008102416992,121.008102416992,0,121.008102416992
"687",121.481300354004,121.481300354004,121.481300354004,121.481300354004,0,121.481300354004
"688",122.183700561523,122.183700561523,122.183700561523,122.183700561523,0,122.183700561523
"689",122.222801208496,122.222801208496,122.222801208496,122.222801208496,0,122.222801208496
"690",123.474502563477,123.474502563477,123.474502563477,123.474502563477,0,123.474502563477
"691",123.900596618652,123.900596618652,123.900596618652,123.900596618652,0,123.900596618652
"692",123.98380279541,123.98380279541,123.98380279541,123.98380279541,0,123.98380279541
"693",123.530403137207,123.530403137207,123.530403137207,123.530403137207,0,123.530403137207
"694",123.829399108887,123.829399108887,123.829399108887,123.829399108887,0,123.829399108887
"695",124.064002990723,124.064002990723,124.064002990723,124.064002990723,0,124.064002990723
"696",123.962196350098,123.962196350098,123.962196350098,123.962196350098,0,123.962196350098
"697",123.581802368164,123.581802368164,123.581802368164,123.581802368164,0,123.581802368164
"698",123.107597351074,123.107597351074,123.107597351074,123.107597351074,0,123.107597351074
"699",123.11710357666,123.11710357666,123.11710357666,123.11710357666,0,123.11710357666
"700",122.29239654541,122.29239654541,122.29239654541,122.29239654541,0,122.29239654541
"701",122.333602905273,122.333602905273,122.333602905273,122.333602905273,0,122.333602905273
"702",122.109001159668,122.109001159668,122.109001159668,122.109001159668,0,122.109001159668
"703",122.512100219727,122.512100219727,122.512100219727,122.512100219727,0,122.512100219727
"704",123.448699951172,123.448699951172,123.448699951172,123.448699951172,0,123.448699951172
"705",123.285499572754,123.285499572754,123.285499572754,123.285499572754,0,123.285499572754
"706",123.702301025391,123.702301025391,123.702301025391,123.702301025391,0,123.702301025391
"707",124.654998779297,124.654998779297,124.654998779297,124.654998779297,0,124.654998779297
"708",124.521598815918,124.521598815918,124.521598815918,124.521598815918,0,124.521598815918
"709",124.147499084473,124.147499084473,124.147499084473,124.147499084473,0,124.147499084473
"710",123.851501464844,123.851501464844,123.851501464844,123.851501464844,0,123.851501464844
"711",125.064399719238,125.064399719238,125.064399719238,125.064399719238,0,125.064399719238
"712",125.069602966309,125.069602966309,125.069602966309,125.069602966309,0,125.069602966309
"713",125.116096496582,125.116096496582,125.116096496582,125.116096496582,0,125.116096496582
"714",125.446601867676,125.446601867676,125.446601867676,125.446601867676,0,125.446601867676
"715",125.395301818848,125.395301818848,125.395301818848,125.395301818848,0,125.395301818848
"716",125.125801086426,125.125801086426,125.125801086426,125.125801086426,0,125.125801086426
"717",125.686500549316,125.686500549316,125.686500549316,125.686500549316,0,125.686500549316
"718",125.590202331543,125.590202331543,125.590202331543,125.590202331543,0,125.590202331543
"719",125.426399230957,125.426399230957,125.426399230957,125.426399230957,0,125.426399230957
"720",125.689903259277,125.689903259277,125.689903259277,125.689903259277,0,125.689903259277
"721",126.118499755859,126.118499755859,126.118499755859,126.118499755859,0,126.118499755859
"722",126.775703430176,126.775703430176,126.775703430176,126.775703430176,0,126.775703430176
"723",127.328399658203,127.328399658203,127.328399658203,127.328399658203,0,127.328399658203
"724",127.251602172852,127.251602172852,127.251602172852,127.251602172852,0,127.251602172852
"725",127.313499450684,127.313499450684,127.313499450684,127.313499450684,0,127.313499450684
"726",128.061294555664,128.061294555664,128.061294555664,128.061294555664,0,128.061294555664
"727",128.460296630859,128.460296630859,128.460296630859,128.460296630859,0,128.460296630859
"728",128.079193115234,128.079193115234,128.079193115234,128.079193115234,0,128.079193115234
"729",128.428695678711,128.428695678711,128.428695678711,128.428695678711,0,128.428695678711
"730",128.587005615234,128.587005615234,128.587005615234,128.587005615234,0,128.587005615234
"731",128.022399902344,128.022399902344,128.022399902344,128.022399902344,0,128.022399902344
"732",128.261993408203,128.261993408203,128.261993408203,128.261993408203,0,128.261993408203
"733",127.734901428223,127.734901428223,127.734901428223,127.734901428223,0,127.734901428223
"734",127.556999206543,127.556999206543,127.556999206543,127.556999206543,0,127.556999206543
"735",127.567596435547,127.567596435547,127.567596435547,127.567596435547,0,127.567596435547
"736",127.733497619629,127.733497619629,127.733497619629,127.733497619629,0,127.733497619629
"737",127.370796203613,127.370796203613,127.370796203613,127.370796203613,0,127.370796203613
"738",128.241195678711,128.241195678711,128.241195678711,128.241195678711,0,128.241195678711
"739",128.781204223633,128.781204223633,128.781204223633,128.781204223633,0,128.781204223633
"740",129.60400390625,129.60400390625,129.60400390625,129.60400390625,0,129.60400390625
"741",130.251602172852,130.251602172852,130.251602172852,130.251602172852,0,130.251602172852
"742",130.119094848633,130.119094848633,130.119094848633,130.119094848633,0,130.119094848633
"743",130.582000732422,130.582000732422,130.582000732422,130.582000732422,0,130.582000732422
"744",131.199996948242,131.199996948242,131.199996948242,131.199996948242,0,131.199996948242
"745",130.764495849609,130.764495849609,130.764495849609,130.764495849609,0,130.764495849609
"746",130.695999145508,130.695999145508,130.695999145508,130.695999145508,0,130.695999145508
"747",130.45979309082,130.45979309082,130.45979309082,130.45979309082,0,130.45979309082
"748",130.588104248047,130.588104248047,130.588104248047,130.588104248047,0,130.588104248047
"749",130.004592895508,130.004592895508,130.004592895508,130.004592895508,0,130.004592895508
"750",130.803894042969,130.803894042969,130.803894042969,130.803894042969,0,130.803894042969
"751",130.589401245117,130.589401245117,130.589401245117,130.589401245117,0,130.589401245117
"752",130.589202880859,130.589202880859,130.589202880859,130.589202880859,0,130.589202880859
"753",131.070602416992,131.070602416992,131.070602416992,131.070602416992,0,131.070602416992
"754",131.867797851562,131.867797851562,131.867797851562,131.867797851562,0,131.867797851562
"755",132.485992431641,132.485992431641,132.485992431641,132.485992431641,0,132.485992431641
"756",132.059799194336,132.059799194336,132.059799194336,132.059799194336,0,132.059799194336
"757",133.03239440918,133.03239440918,133.03239440918,133.03239440918,0,133.03239440918
"758",132.955993652344,132.955993652344,132.955993652344,132.955993652344,0,132.955993652344
"759",133.454406738281,133.454406738281,133.454406738281,133.454406738281,0,133.454406738281
"760",135.080505371094,135.080505371094,135.080505371094,135.080505371094,0,135.080505371094
"761",134.546997070312,134.546997070312,134.546997070312,134.546997070312,0,134.546997070312
"762",134.321304321289,134.321304321289,134.321304321289,134.321304321289,0,134.321304321289
"763",134.929397583008,134.929397583008,134.929397583008,134.929397583008,0,134.929397583008
"764",134.204605102539,134.204605102539,134.204605102539,134.204605102539,0,134.204605102539
"765",134.773193359375,134.773193359375,134.773193359375,134.773193359375,0,134.773193359375
"766",134.873901367188,134.873901367188,134.873901367188,134.873901367188,0,134.873901367188
"767",134.862396240234,134.862396240234,134.862396240234,134.862396240234,0,134.862396240234
"768",134.766693115234,134.766693115234,134.766693115234,134.766693115234,0,134.766693115234
"769",135.12190246582,135.12190246582,135.12190246582,135.12190246582,0,135.12190246582
"770",135.776000976562,135.776000976562,135.776000976562,135.776000976562,0,135.776000976562
"771",136.146499633789,136.146499633789,136.146499633789,136.146499633789,0,136.146499633789
"772",136.588592529297,136.588592529297,136.588592529297,136.588592529297,0,136.588592529297
"773",136.839797973633,136.839797973633,136.839797973633,136.839797973633,0,136.839797973633
"774",136.626205444336,136.626205444336,136.626205444336,136.626205444336,0,136.626205444336
"775",136.992095947266,136.992095947266,136.992095947266,136.992095947266,0,136.992095947266
"776",138.138305664062,138.138305664062,138.138305664062,138.138305664062,0,138.138305664062
"777",138.928604125977,138.928604125977,138.928604125977,138.928604125977,0,138.928604125977
"778",138.832992553711,138.832992553711,138.832992553711,138.832992553711,0,138.832992553711
"779",139.812393188477,139.812393188477,139.812393188477,139.812393188477,0,139.812393188477
"780",139.608306884766,139.608306884766,139.608306884766,139.608306884766,0,139.608306884766
"781",141.279296875,141.279296875,141.279296875,141.279296875,0,141.279296875
"782",142.210693359375,142.210693359375,142.210693359375,142.210693359375,0,142.210693359375
"783",143.282592773438,143.282592773438,143.282592773438,143.282592773438,0,143.282592773438
"784",143.418502807617,143.418502807617,143.418502807617,143.418502807617,0,143.418502807617
"785",143.035598754883,143.035598754883,143.035598754883,143.035598754883,0,143.035598754883
"786",144.03889465332,144.03889465332,144.03889465332,144.03889465332,0,144.03889465332
"787",143.083206176758,143.083206176758,143.083206176758,143.083206176758,0,143.083206176758
"788",142.595199584961,142.595199584961,142.595199584961,142.595199584961,0,142.595199584961
"789",143.5,143.5,143.100006103516,143.100006103516,0,143.100006103516
"790",143.014205932617,143.014205932617,142.479995727539,142.890701293945,1,142.890701293945
"791",142.279998779297,142.279998779297,140.962997436523,140.962997436523,0,140.962997436523
"792",139.248992919922,139.444595336914,139.021102905273,139.10090637207,1179,139.10090637207
"793",135,135,134.911407470703,134.911407470703,500,134.911407470703
"794",135.960800170898,138.469192504883,135.960800170898,137.990005493164,1319,137.990005493164
"795",137.173706054688,137.173706054688,135.643600463867,135.643600463867,0,135.643600463867
"796",134.790298461914,134.790298461914,133.314498901367,133.314498901367,0,133.314498901367
"797",135.035202026367,135.86149597168,135.035202026367,135.86149597168,634,135.86149597168
"798",136.343200683594,137.070007324219,136.343200683594,136.46110534668,615,136.46110534668
"799",137.614700317383,138.389297485352,137.614700317383,138.389297485352,0,138.389297485352
"800",140.303298950195,140.304595947266,140.303298950195,140.304595947266,0,140.304595947266
"801",141.627197265625,141.627197265625,141.158401489258,141.158401489258,0,141.158401489258
"802",140.599594116211,140.599594116211,139.735900878906,139.735900878906,0,139.735900878906
"803",139.466506958008,139.466506958008,139.179092407227,139.179092407227,0,139.179092407227
"804",138.744094848633,139.864593505859,138.744094848633,139.864593505859,0,139.864593505859
"805",137.927795410156,139.216796875,137.927795410156,139.216796875,0,139.216796875
"806",139.304000854492,139.304000854492,139.255996704102,139.255996704102,0,139.255996704102
"807",140.562606811523,140.575393676758,140.504302978516,140.575393676758,253,140.575393676758
"808",141.588500976562,141.588500976562,139.480804443359,139.480804443359,4,139.480804443359
"809",138.63200378418,138.63200378418,137.93229675293,137.93229675293,0,137.93229675293
"810",137.298004150391,137.298004150391,136.009994506836,136.009994506836,0,136.009994506836
"811",135.526702880859,135.526702880859,134.3251953125,134.3251953125,1000,134.3251953125
"812",134.15510559082,135.28010559082,134.15510559082,135.28010559082,0,135.28010559082
"813",136.286697387695,136.286697387695,136.172698974609,136.172698974609,12,136.172698974609
"814",135.463195800781,136.132095336914,135.463195800781,135.910598754883,931,135.910598754883
"815",136.220001220703,137.118301391602,136.220001220703,137.118301391602,0,137.118301391602
"816",137.201507568359,138.069396972656,137,138.069396972656,30,138.069396972656
"817",138.845901489258,138.845901489258,138.845901489258,138.845901489258,0,138.845901489258
"818",138.994705200195,138.994705200195,138.743606567383,138.743606567383,0,138.743606567383
"819",138.431594848633,138.431594848633,137.669296264648,137.669296264648,0,137.669296264648
"820",137.975204467773,138.062393188477,137.442901611328,138.062393188477,65,138.062393188477
"821",137.840194702148,137.988098144531,137.840194702148,137.988098144531,0,137.988098144531
"822",137.536193847656,137.536193847656,137.327301025391,137.327301025391,0,137.327301025391
"823",137.517196655273,138.031494140625,137.517196655273,138.031494140625,445,138.031494140625
"824",138.407897949219,138.407897949219,138.280303955078,138.280303955078,0,138.280303955078
"825",137.689102172852,137.689102172852,136.372299194336,136.372299194336,0,136.372299194336
"826",135.410705566406,135.716293334961,135.222396850586,135.285903930664,1514,135.285903930664
"827",135.669006347656,135.669006347656,135.369293212891,135.369293212891,0,135.369293212891
"828",137.619293212891,137.619293212891,136.97590637207,136.97590637207,0,136.97590637207
"829",135.493896484375,135.493896484375,134.820098876953,134.820098876953,0,134.820098876953
"830",135.33479309082,136.626098632812,135.33479309082,136.626098632812,0,136.626098632812
"831",135.945907592773,136.684906005859,135.945907592773,136.684906005859,0,136.684906005859
"832",136.798400878906,137.489501953125,136.798400878906,137.489501953125,0,137.489501953125
"833",139.344299316406,140.062194824219,139.344299316406,140.062194824219,0,140.062194824219
"834",139.873001098633,139.873001098633,139.707702636719,139.827499389648,25,139.827499389648
"835",140.038497924805,140.473907470703,140.038497924805,140.473907470703,0,140.473907470703
"836",141.87939453125,142,141.82209777832,141.82209777832,1550,141.82209777832
"837",141.143005371094,141.756607055664,141.143005371094,141.756607055664,0,141.756607055664
"838",141.231796264648,141.953002929688,141.231796264648,141.953002929688,0,141.953002929688
"839",142.134902954102,142.216201782227,142.0126953125,142.05110168457,1100,142.05110168457
"840",142.02099609375,142.428802490234,142.02099609375,142.227401733398,450,142.227401733398
"841",142.895492553711,143.080200195312,142.895492553711,142.968795776367,15,142.968795776367
"842",142.964797973633,143.462707519531,142.964797973633,143.462707519531,0,143.462707519531
"843",142.80419921875,142.80419921875,141.714096069336,141.714096069336,12,141.714096069336
"844",142.061706542969,142.061706542969,141.479705810547,141.479705810547,0,141.479705810547
"845",141.319396972656,141.380905151367,141.319396972656,141.380905151367,0,141.380905151367
"846",141.511306762695,141.789199829102,141.511306762695,141.789199829102,0,141.789199829102
"847",140.901901245117,140.901901245117,140.492294311523,140.733505249023,400,140.733505249023
"848",140.647705078125,140.999603271484,140.647705078125,140.999603271484,0,140.999603271484
"849",141.664596557617,142.613998413086,141.664596557617,142.613998413086,100,142.613998413086
"850",143.374694824219,143.374694824219,143.260803222656,143.260803222656,0,143.260803222656
"851",142.601593017578,142.601593017578,142.529006958008,142.529006958008,0,142.529006958008
"852",141.863296508789,141.863296508789,140.555694580078,140.555694580078,0,140.555694580078
"853",141.425994873047,141.875198364258,141.425994873047,141.875198364258,0,141.875198364258
"854",142.183303833008,142.561996459961,142.183303833008,142.561996459961,30,142.561996459961
"855",142.655807495117,142.655807495117,142.649703979492,142.649703979492,0,142.649703979492
"856",142.063003540039,142.139495849609,142.063003540039,142.139495849609,0,142.139495849609
"857",142.710693359375,143.145492553711,142.710693359375,143.145492553711,0,143.145492553711
"858",143.247100830078,143.948501586914,143.247100830078,143.809204101562,50,143.809204101562
"859",144.108200073242,144.175903320312,144.108200073242,144.175903320312,0,144.175903320312
